Sale Date,City,Zip Code,Year Built,Bed,Bath,Sale Price,Square Feet,Lot Size,Zip Population,Zip SqMi,Zip Pop Density,Zip Mean HHI
2021-06-11,Portland,97219,1954,2,3.0,725000,3054,11761,37292,11.87,3141.701769,143475.0
2021-06-09,Portland,97219,1963,4,5.0,1073000,4046,18295,37292,11.87,3141.701769,143475.0
2021-06-07,Portland,97219,1959,5,3.0,862500,2878,6098,37292,11.87,3141.701769,143475.0
2021-05-28,Portland,97219,1941,2,2.0,799595,2132,4356,37292,11.87,3141.701769,143475.0
2021-05-28,Portland,97219,1993,5,5.0,2034000,5318,26136,37292,11.87,3141.701769,143475.0
2021-05-26,Portland,97219,1950,4,3.0,890000,3564,39204,37292,11.87,3141.701769,143475.0
2021-03-23,Portland,97219,2012,4,4.0,680000,2372,7405,37292,11.87,3141.701769,143475.0
2021-02-21,Portland,97219,1990,4,4.0,1375300,4094,30056,37292,11.87,3141.701769,143475.0
2021-02-26,Portland,97219,1978,3,2.0,710000,1892,4791,37292,11.87,3141.701769,143475.0
2021-03-04,Portland,97219,2009,4,4.5,1790000,4613,22651,37292,11.87,3141.701769,143475.0
2021-03-09,Portland,97219,2015,5,3.0,965000,3212,7405,37292,11.87,3141.701769,143475.0
2021-03-09,Portland,97219,1994,3,2.0,690000,1628,9147,37292,11.87,3141.701769,143475.0
2021-03-15,Portland,97219,2008,5,5.0,2300000,7460,26136,37292,11.87,3141.701769,143475.0
2021-03-15,Portland,97219,1991,4,4.0,1565000,5137,41382,37292,11.87,3141.701769,143475.0
2021-03-18,Portland,97219,1950,5,2.0,682000,2469,9147,37292,11.87,3141.701769,143475.0
2021-03-18,Portland,97219,2007,4,4.0,830000,4325,6534,37292,11.87,3141.701769,143475.0
2021-03-21,Portland,97219,2019,4,5.0,3350000,5374,31363,37292,11.87,3141.701769,143475.0
2021-03-31,Portland,97219,1948,3,2.0,775000,1913,24393,37292,11.87,3141.701769,143475.0
2021-04-01,Portland,97219,1981,4,4.0,1650000,4599,38332,37292,11.87,3141.701769,143475.0
2021-04-04,Portland,97219,1952,4,3.0,1100000,3877,19602,37292,11.87,3141.701769,143475.0
2021-04-06,Portland,97219,2004,5,6.0,1702000,5639,22651,37292,11.87,3141.701769,143475.0
2021-04-14,Portland,97219,1992,3,2.0,752000,2536,20037,37292,11.87,3141.701769,143475.0
2021-04-14,Portland,97219,1910,4,6.0,1450000,4602,12632,37292,11.87,3141.701769,143475.0
2021-04-15,Portland,97219,1959,5,3.0,1300000,3114,20037,37292,11.87,3141.701769,143475.0
2021-04-18,Portland,97219,2002,4,3.0,725000,2442,7405,37292,11.87,3141.701769,143475.0
2021-04-23,Portland,97219,1959,3,3.0,730000,2584,8500,37292,11.87,3141.701769,143475.0
2021-05-03,Portland,97219,2021,4,3.0,745000,2113,4356,37292,11.87,3141.701769,143475.0
2021-05-04,Portland,97219,1942,4,3.0,1625000,3506,47785,37292,11.87,3141.701769,143475.0
2021-05-13,Portland,97219,1980,3,2.0,775000,2629,10890,37292,11.87,3141.701769,143475.0
2021-05-17,Portland,97219,2006,4,4.0,780000,4083,12196,37292,11.87,3141.701769,143475.0
2021-05-18,Portland,97219,1961,3,3.0,696000,2373,6098,37292,11.87,3141.701769,143475.0
2021-05-21,Portland,97219,1908,4,2.0,1159000,3379,10000,37292,11.87,3141.701769,143475.0
2021-05-18,Portland,97219,1949,5,3.0,1200000,3348,22651,37292,11.87,3141.701769,143475.0
2021-03-15,Portland,97219,1947,3,4.0,1220000,3015,47044,37292,11.87,3141.701769,143475.0
2021-02-15,Portland,97219,1949,5,5.0,1575000,4703,18730,37292,11.87,3141.701769,143475.0
2021-02-15,Portland,97219,1949,5,5.0,1575000,4703,18730,37292,11.87,3141.701769,143475.0
2021-02-12,Portland,97219,1994,6,5.0,750000,4792,19166,37292,11.87,3141.701769,143475.0
2021-02-10,Portland,97219,2002,5,6.0,2045000,7089,31363,37292,11.87,3141.701769,143475.0
2021-01-19,Portland,97219,1943,4,3.0,740000,3015,39204,37292,11.87,3141.701769,143475.0
2021-01-04,Portland,97219,1980,4,4.0,1550000,4700,33976,37292,11.87,3141.701769,143475.0
2020-12-14,Portland,97219,1953,4,3.0,680000,3580,10018,37292,11.87,3141.701769,143475.0
2020-12-10,Portland,97219,2001,4,3.0,1530000,5000,53143,37292,11.87,3141.701769,143475.0
2020-12-04,Portland,97219,1962,4,3.0,1030000,3873,28749,37292,11.87,3141.701769,143475.0
2020-11-15,Portland,97219,2017,4,3.0,790000,3027,9583,37292,11.87,3141.701769,143475.0
2020-11-04,Portland,97219,1938,5,10.0,3705000,8580,53578,37292,11.87,3141.701769,143475.0
2020-10-30,Portland,97219,2013,4,3.0,890000,3135,13503,37292,11.87,3141.701769,143475.0
2020-10-13,Portland,97219,1927,5,7.0,1700000,5920,36154,37292,11.87,3141.701769,143475.0
2020-10-07,Portland,97219,1941,4,5.0,1000000,5526,31363,37292,11.87,3141.701769,143475.0
2020-10-02,Portland,97219,1979,4,6.0,3000000,5018,47044,37292,11.87,3141.701769,143475.0
2020-09-29,Portland,97219,1991,3,3.0,689000,2606,34412,37292,11.87,3141.701769,143475.0
2020-09-29,Portland,97219,1989,4,3.0,1100000,3975,20037,37292,11.87,3141.701769,143475.0
2020-09-24,Portland,97219,1956,4,3.0,825000,3168,21780,37292,11.87,3141.701769,143475.0
2020-09-24,Portland,97219,2016,4,4.0,1050000,3892,8712,37292,11.87,3141.701769,143475.0
2020-09-24,Portland,97219,1927,6,6.0,1900390,7805,57063,37292,11.87,3141.701769,143475.0
2020-09-18,Portland,97219,1992,3,3.0,899000,3420,27007,37292,11.87,3141.701769,143475.0
2020-09-09,Portland,97219,1941,4,3.0,865000,3776,20473,37292,11.87,3141.701769,143475.0
2020-08-27,Portland,97219,1984,4,4.0,860000,3976,15681,37292,11.87,3141.701769,143475.0
2020-08-19,Portland,97219,1916,4,6.0,3900000,9829,68389,37292,11.87,3141.701769,143475.0
2020-08-18,Portland,97219,1999,4,3.0,682500,2646,6534,37292,11.87,3141.701769,143475.0
2020-08-07,Portland,97219,2020,4,5.0,2399000,4755,13068,37292,11.87,3141.701769,143475.0
2020-08-05,Portland,97219,1959,6,6.0,1865000,5792,44866,37292,11.87,3141.701769,143475.0
2020-08-05,Portland,97219,1993,4,4.0,765000,2944,20037,37292,11.87,3141.701769,143475.0
2020-07-24,Portland,97219,2014,5,5.0,2200000,5603,22215,37292,11.87,3141.701769,143475.0
2020-07-24,Portland,97219,2014,5,6.0,2200000,5603,22215,37292,11.87,3141.701769,143475.0
2020-07-24,Portland,97219,1960,4,3.0,680000,3418,41817,37292,11.87,3141.701769,143475.0
2021-05-03,Portland,97219,1995,4,5.0,1134000,5785,30056,37292,11.87,3141.701769,143475.0
2021-04-20,Portland,97219,2007,5,7.0,2080000,7500,30491,37292,11.87,3141.701769,143475.0
2021-04-09,Portland,97219,1942,5,5.0,1950000,4494,19602,37292,11.87,3141.701769,143475.0
2021-02-21,Portland,97219,2006,3,4.0,1003750,3572,4791,37292,11.87,3141.701769,143475.0
2021-02-18,Portland,97219,1939,4,3.0,835000,3439,6098,37292,11.87,3141.701769,143475.0
2021-02-15,Portland,97219,1957,3,3.0,655000,2280,7405,37292,11.87,3141.701769,143475.0
2021-02-12,Portland,97219,1981,3,3.0,875000,2819,10890,37292,11.87,3141.701769,143475.0
2021-01-27,Portland,97219,1956,4,3.0,976000,2511,25264,37292,11.87,3141.701769,143475.0
2021-01-26,Portland,97219,1963,5,3.0,660000,2526,13068,37292,11.87,3141.701769,143475.0
2021-01-24,Portland,97219,1961,5,3.0,784500,3002,6098,37292,11.87,3141.701769,143475.0
2021-01-07,Portland,97219,1982,4,3.0,740000,3268,10018,37292,11.87,3141.701769,143475.0
2020-12-24,Portland,97219,1907,3,1.0,785000,2146,27878,37292,11.87,3141.701769,143475.0
2020-12-10,Portland,97219,1956,3,3.0,665000,2304,6098,37292,11.87,3141.701769,143475.0
2020-11-19,Portland,97219,2017,4,4.0,754000,2250,3484,37292,11.87,3141.701769,143475.0
2020-11-15,Portland,97219,1992,4,5.0,955000,3856,9147,37292,11.87,3141.701769,143475.0
2020-11-10,Portland,97219,1949,3,2.0,735000,3726,38332,37292,11.87,3141.701769,143475.0
2020-10-30,Portland,97219,2016,3,3.0,755000,2832,6098,37292,11.87,3141.701769,143475.0
2020-10-22,Portland,97219,1923,3,3.0,865000,2955,10018,37292,11.87,3141.701769,143475.0
2020-10-21,Portland,97219,1953,4,3.0,750000,3537,19602,37292,11.87,3141.701769,143475.0
2020-10-13,Portland,97219,1976,2,2.0,717975,1952,6000,37292,11.87,3141.701769,143475.0
2020-09-23,Portland,97219,1970,4,3.0,742000,3150,42688,37292,11.87,3141.701769,143475.0
2020-08-11,Portland,97219,1943,3,3.0,660000,2522,6098,37292,11.87,3141.701769,143475.0
2020-07-24,Portland,97219,1961,4,3.0,1785000,3467,15245,37292,11.87,3141.701769,143475.0
2020-08-05,Portland,97219,2008,3,3.0,735000,2023,4008,37292,11.87,3141.701769,143475.0
2020-08-13,Portland,97219,1967,4,3.0,915000,2832,15681,37292,11.87,3141.701769,143475.0
2020-08-30,Portland,97219,1948,4,3.0,670000,3328,7405,37292,11.87,3141.701769,143475.0
2020-09-02,Portland,97219,1956,4,3.0,690000,2912,9147,37292,11.87,3141.701769,143475.0
2020-09-13,Portland,97219,1978,4,3.0,845000,3102,53143,37292,11.87,3141.701769,143475.0
2020-09-15,Portland,97219,1955,4,3.0,809000,3527,33976,37292,11.87,3141.701769,143475.0
2020-09-29,Portland,97219,1926,3,3.0,959000,2432,8276,37292,11.87,3141.701769,143475.0
2020-09-30,Portland,97219,1986,2,2.0,655000,2403,20037,37292,11.87,3141.701769,143475.0
2020-10-02,Portland,97219,1922,3,3.0,875000,3451,5662,37292,11.87,3141.701769,143475.0
2020-10-05,Portland,97219,1917,4,2.0,797500,2902,9583,37292,11.87,3141.701769,143475.0
2020-09-01,Portland,97219,2015,5,3.0,805000,2980,3920,37292,11.87,3141.701769,143475.0
2020-10-08,Portland,97219,1940,5,2.0,765000,3476,6969,37292,11.87,3141.701769,143475.0
2020-08-27,Portland,97219,2006,3,4.0,779000,2388,4356,37292,11.87,3141.701769,143475.0
2020-09-10,Portland,97219,1958,4,2.0,825000,2896,18295,37292,11.87,3141.701769,143475.0
2020-09-30,Portland,97219,1942,4,5.0,975000,3463,20037,37292,11.87,3141.701769,143475.0
2020-08-16,Portland,97219,2000,4,3.0,850000,3816,4791,37292,11.87,3141.701769,143475.0
2020-09-18,Portland,97219,1976,3,2.0,370000,1227,10700,37292,11.87,3141.701769,143475.0
2020-07-22,Portland,97219,1951,2,1.5,295000,1280,6473,37292,11.87,3141.701769,143475.0
2020-07-05,Portland,97219,1971,3,1.0,372000,960,4791,37292,11.87,3141.701769,143475.0
2020-07-08,Portland,97219,1981,3,2.0,365000,1248,5227,37292,11.87,3141.701769,143475.0
2020-07-24,Portland,97219,1926,3,1.0,309000,1486,5662,37292,11.87,3141.701769,143475.0
2021-06-15,Portland,97219,1947,1,1.0,340000,1305,5000,37292,11.87,3141.701769,143475.0
2021-06-06,Portland,97219,1976,3,2.0,308000,1088,4791,37292,11.87,3141.701769,143475.0
2021-04-28,Portland,97219,1937,2,1.0,310000,972,9147,37292,11.87,3141.701769,143475.0
2021-04-26,Portland,97219,1948,2,1.0,350000,1442,8276,37292,11.87,3141.701769,143475.0
2021-04-20,Portland,97219,1963,3,3.0,150000,1798,5662,37292,11.87,3141.701769,143475.0
2021-04-20,Portland,97219,1946,2,2.0,365000,1724,3920,37292,11.87,3141.701769,143475.0
2021-03-31,Portland,97219,1923,3,2.0,85000,2547,12632,37292,11.87,3141.701769,143475.0
2021-01-27,Portland,97219,1946,2,1.0,235000,800,4791,37292,11.87,3141.701769,143475.0
2021-01-04,Portland,97219,1979,3,2.0,369900,1080,7405,37292,11.87,3141.701769,143475.0
2020-12-24,Portland,97219,1930,2,1.0,375000,723,6098,37292,11.87,3141.701769,143475.0
2020-12-19,Portland,97219,1923,1,1.0,315000,1114,4356,37292,11.87,3141.701769,143475.0
2020-12-16,Portland,97219,1950,2,1.0,350500,646,4791,37292,11.87,3141.701769,143475.0
2020-12-04,Portland,97219,1976,2,1.0,344000,920,8712,37292,11.87,3141.701769,143475.0
2020-12-02,Portland,97219,1982,3,2.0,375000,1408,6098,37292,11.87,3141.701769,143475.0
2020-11-29,Portland,97219,1950,3,1.0,250000,1241,5000,37292,11.87,3141.701769,143475.0
2020-11-15,Portland,97219,1951,3,2.0,215000,1348,10454,37292,11.87,3141.701769,143475.0
2020-11-13,Portland,97219,1923,2,1.0,370000,1212,4791,37292,11.87,3141.701769,143475.0
2020-11-12,Portland,97219,1946,1,1.0,300500,847,9583,37292,11.87,3141.701769,143475.0
2020-11-10,Portland,97219,1944,2,1.0,271000,672,10018,37292,11.87,3141.701769,143475.0
2020-11-04,Portland,97219,1952,2,1.0,372533,1158,10890,37292,11.87,3141.701769,143475.0
2020-10-27,Portland,97219,1955,3,1.5,30000,1740,20000,37292,11.87,3141.701769,143475.0
2020-10-25,Portland,97219,1996,3,3.0,101000,2156,7532,37292,11.87,3141.701769,143475.0
2020-10-21,Portland,97219,1940,3,1.0,370000,1701,4791,37292,11.87,3141.701769,143475.0
2020-07-30,Portland,97219,1982,3,1.0,350000,1008,4791,37292,11.87,3141.701769,143475.0
2020-10-08,Portland,97219,1941,2,1.0,375000,1116,9583,37292,11.87,3141.701769,143475.0
2020-10-07,Portland,97219,1947,1,1.0,300000,672,7500,37292,11.87,3141.701769,143475.0
2020-10-05,Portland,97219,1939,3,1.0,310000,936,10018,37292,11.87,3141.701769,143475.0
2020-09-10,Portland,97219,1943,2,1.0,370000,933,9147,37292,11.87,3141.701769,143475.0
2020-08-05,Portland,97219,1982,3,2.0,370000,1008,5000,37292,11.87,3141.701769,143475.0
2020-08-07,Portland,97219,1978,3,2.0,320000,1050,7405,37292,11.87,3141.701769,143475.0
2020-09-15,Portland,97219,1917,3,2.0,300000,1750,0,37292,11.87,3141.701769,143475.0
2020-08-11,Portland,97219,1942,2,2.0,507800,2208,21780,37292,11.87,3141.701769,143475.0
2020-07-16,Portland,97219,1917,3,3.0,599000,3395,13068,37292,11.87,3141.701769,143475.0
2020-07-16,Portland,97219,2000,3,3.0,650000,2476,4791,37292,11.87,3141.701769,143475.0
2020-07-16,Portland,97219,1919,4,2.0,575000,2364,9147,37292,11.87,3141.701769,143475.0
2020-07-16,Portland,97219,1961,4,3.0,550000,3011,9583,37292,11.87,3141.701769,143475.0
2020-07-13,Portland,97219,1973,4,3.0,492900,1994,7840,37292,11.87,3141.701769,143475.0
2020-07-16,Portland,97219,1981,5,3.0,595000,2674,11030,37292,11.87,3141.701769,143475.0
2020-07-16,Portland,97219,2002,4,3.0,575000,2322,10890,37292,11.87,3141.701769,143475.0
2020-07-14,Portland,97219,1913,6,4.0,559000,3744,20473,37292,11.87,3141.701769,143475.0
2020-07-13,Portland,97219,1952,3,2.0,500000,1637,9147,37292,11.87,3141.701769,143475.0
2020-07-13,Portland,97219,1965,4,3.0,588000,2045,6969,37292,11.87,3141.701769,143475.0
2020-07-13,Portland,97219,1958,4,3.0,540000,2420,8276,37292,11.87,3141.701769,143475.0
2020-07-10,Portland,97219,1999,4,3.0,625000,2681,12196,37292,11.87,3141.701769,143475.0
2020-07-08,Portland,97219,1956,4,2.0,650000,2584,10018,37292,11.87,3141.701769,143475.0
2020-07-08,Portland,97219,1916,4,3.0,557000,2655,8712,37292,11.87,3141.701769,143475.0
2020-07-05,Portland,97219,1936,3,2.0,585000,2872,21344,37292,11.87,3141.701769,143475.0
2020-07-19,Portland,97219,1990,4,3.0,520000,1997,7405,37292,11.87,3141.701769,143475.0
2021-07-15,Portland,97219,1948,3,2.0,585000,1857,5662,37292,11.87,3141.701769,143475.0
2021-07-15,Portland,97219,1991,4,3.0,603000,2093,11325,37292,11.87,3141.701769,143475.0
2021-07-15,Portland,97219,1962,4,2.0,538000,1703,12196,37292,11.87,3141.701769,143475.0
2021-07-15,Portland,97219,1952,3,2.0,575000,1468,9583,37292,11.87,3141.701769,143475.0
2021-07-12,Portland,97219,1972,3,2.0,480000,1805,4356,37292,11.87,3141.701769,143475.0
2021-07-12,Portland,97219,1992,4,2.5,600000,2155,7007,37292,11.87,3141.701769,143475.0
2021-07-09,Portland,97219,1970,4,3.0,610000,2928,6969,37292,11.87,3141.701769,143475.0
2021-07-09,Portland,97219,1979,3,2.0,495975,1136,6969,37292,11.87,3141.701769,143475.0
2021-07-09,Portland,97219,2009,4,3.0,639000,2402,5227,37292,11.87,3141.701769,143475.0
2021-07-09,Portland,97219,1976,3,2.0,485000,1478,4791,37292,11.87,3141.701769,143475.0
2021-07-07,Portland,97219,1995,4,3.0,620000,2298,5662,37292,11.87,3141.701769,143475.0
2021-07-07,Portland,97219,1921,3,2.0,625000,1500,5227,37292,11.87,3141.701769,143475.0
2021-07-06,Portland,97219,1950,3,2.0,600000,1874,12632,37292,11.87,3141.701769,143475.0
2021-07-15,Portland,97219,1954,4,3.0,589900,2745,9583,37292,11.87,3141.701769,143475.0
2021-07-06,Portland,97219,2009,3,3.0,604000,1752,4356,37292,11.87,3141.701769,143475.0
2021-07-06,Portland,97219,1927,2,2.0,575000,1700,5662,37292,11.87,3141.701769,143475.0
2021-07-01,Portland,97219,1957,3,2.0,569000,1725,8712,37292,11.87,3141.701769,143475.0
2021-07-01,Portland,97219,1994,4,3.0,650000,2151,10018,37292,11.87,3141.701769,143475.0
2021-07-01,Portland,97219,1975,3,2.0,527000,1740,4791,37292,11.87,3141.701769,143475.0
2021-07-01,Portland,97219,1980,3,3.0,495000,1563,4791,37292,11.87,3141.701769,143475.0
2021-07-01,Portland,97219,2001,4,4.0,650000,2404,5227,37292,11.87,3141.701769,143475.0
2021-07-01,Portland,97219,1987,3,3.0,563500,2156,7405,37292,11.87,3141.701769,143475.0
2021-06-29,Portland,97219,1996,3,3.0,632500,2033,6098,37292,11.87,3141.701769,143475.0
2021-06-29,Portland,97219,1974,3,2.0,535000,1386,4791,37292,11.87,3141.701769,143475.0
2021-06-28,Portland,97219,1990,3,3.0,549900,1709,4791,37292,11.87,3141.701769,143475.0
2021-06-25,Portland,97219,1982,3,2.0,520000,1050,4791,37292,11.87,3141.701769,143475.0
2021-06-25,Portland,97219,1941,2,2.0,500000,1560,5000,37292,11.87,3141.701769,143475.0
2021-06-23,Portland,97219,1947,4,2.0,608000,2236,5662,37292,11.87,3141.701769,143475.0
2021-06-23,Portland,97219,1942,2,1.0,485000,1742,12196,37292,11.87,3141.701769,143475.0
2021-06-23,Portland,97219,1922,3,2.0,520000,1825,9147,37292,11.87,3141.701769,143475.0
2021-06-22,Portland,97219,1978,3,2.0,515000,1356,4791,37292,11.87,3141.701769,143475.0
2021-06-20,Portland,97219,1993,3,3.0,544000,1566,6969,37292,11.87,3141.701769,143475.0
2021-06-17,Portland,97219,1922,2,1.0,540000,1209,5662,37292,11.87,3141.701769,143475.0
2021-06-17,Portland,97219,1951,3,2.0,620000,2912,9583,37292,11.87,3141.701769,143475.0
2021-06-17,Portland,97219,1985,3,2.0,551000,1436,8276,37292,11.87,3141.701769,143475.0
2021-06-17,Portland,97219,1944,2,1.0,565000,1208,30927,37292,11.87,3141.701769,143475.0
2021-06-17,Portland,97219,1950,4,2.0,506000,1466,10018,37292,11.87,3141.701769,143475.0
2021-06-17,Portland,97219,1951,3,1.0,629000,2100,11325,37292,11.87,3141.701769,143475.0
2021-06-17,Portland,97219,1979,3,2.0,515000,1544,4791,37292,11.87,3141.701769,143475.0
2021-06-15,Portland,97219,1922,4,2.0,563012,1932,6534,37292,11.87,3141.701769,143475.0
2021-06-15,Portland,97219,1961,5,3.0,650000,2628,9900,37292,11.87,3141.701769,143475.0
2021-06-15,Portland,97219,1981,3,2.0,650000,1974,11354,37292,11.87,3141.701769,143475.0
2021-06-14,Portland,97219,1986,3,3.0,523500,1460,4791,37292,11.87,3141.701769,143475.0
2021-06-14,Portland,97219,1942,2,1.0,520000,1639,6534,37292,11.87,3141.701769,143475.0
2021-06-11,Portland,97219,1981,3,2.0,487000,1234,7405,37292,11.87,3141.701769,143475.0
2021-06-11,Portland,97219,1926,3,2.0,555000,2484,12196,37292,11.87,3141.701769,143475.0
2021-06-11,Portland,97219,1976,4,3.0,600000,2450,10018,37292,11.87,3141.701769,143475.0
2021-06-09,Portland,97219,1943,3,2.0,551600,1734,8276,37292,11.87,3141.701769,143475.0
2021-06-06,Portland,97219,1975,3,3.0,575000,2040,4791,37292,11.87,3141.701769,143475.0
2021-06-03,Portland,97219,1993,3,3.0,500000,1580,7840,37292,11.87,3141.701769,143475.0
2021-06-03,Portland,97219,1942,2,1.0,505000,1155,13068,37292,11.87,3141.701769,143475.0
2021-06-03,Portland,97219,1976,3,3.0,518500,1707,7405,37292,11.87,3141.701769,143475.0
2021-06-01,Portland,97219,1933,3,2.0,525000,1373,4791,37292,11.87,3141.701769,143475.0
2021-05-28,Portland,97219,1973,3,2.0,530000,1434,4791,37292,11.87,3141.701769,143475.0
2021-05-28,Portland,97219,1922,2,3.0,530000,1580,4791,37292,11.87,3141.701769,143475.0
2021-05-28,Portland,97219,1952,2,2.0,590000,1810,7405,37292,11.87,3141.701769,143475.0
2021-05-28,Portland,97219,1990,4,3.0,595000,2642,7840,37292,11.87,3141.701769,143475.0
2021-05-28,Portland,97219,1995,3,3.0,630000,1667,7405,37292,11.87,3141.701769,143475.0
2021-05-26,Portland,97219,1973,4,2.0,525000,1949,7840,37292,11.87,3141.701769,143475.0
2021-05-24,Portland,97219,2018,4,4.0,575000,2120,1742,37292,11.87,3141.701769,143475.0
2021-05-24,Portland,97219,1929,3,2.0,570000,2238,7405,37292,11.87,3141.701769,143475.0
2021-05-23,Portland,97219,1958,3,2.0,595000,2412,13068,37292,11.87,3141.701769,143475.0
2021-05-23,Portland,97219,1965,5,3.0,650000,2904,19602,37292,11.87,3141.701769,143475.0
2021-05-20,Portland,97219,1915,2,1.0,575000,2121,6534,37292,11.87,3141.701769,143475.0
2021-05-20,Portland,97219,1992,7,7.0,642000,2360,12196,37292,11.87,3141.701769,143475.0
2021-05-20,Portland,97219,1978,3,2.0,487000,1515,6534,37292,11.87,3141.701769,143475.0
2021-05-20,Portland,97219,1986,3,3.0,515000,1410,5227,37292,11.87,3141.701769,143475.0
2021-05-18,Portland,97219,1990,3,3.0,545000,1503,6969,37292,11.87,3141.701769,143475.0
2021-05-18,Portland,97219,1970,3,3.0,610000,1883,6534,37292,11.87,3141.701769,143475.0
2021-05-18,Portland,97219,1942,3,3.0,549000,2510,4791,37292,11.87,3141.701769,143475.0
2021-05-17,Portland,97219,1958,3,2.0,560000,1807,9147,37292,11.87,3141.701769,143475.0
2021-05-13,Portland,97219,1921,2,1.0,479000,1846,7840,37292,11.87,3141.701769,143475.0
2021-05-12,Portland,97219,1948,2,1.0,530000,1914,4791,37292,11.87,3141.701769,143475.0
2021-05-12,Portland,97219,1991,3,3.0,570000,1652,4791,37292,11.87,3141.701769,143475.0
2021-05-12,Portland,97219,2015,4,3.0,629900,2549,7405,37292,11.87,3141.701769,143475.0
2021-05-10,Portland,97219,1954,2,2.0,568900,1219,15681,37292,11.87,3141.701769,143475.0
2021-05-10,Portland,97219,1979,3,2.0,555000,1350,5227,37292,11.87,3141.701769,143475.0
2021-05-07,Portland,97219,1888,4,2.0,550000,2422,5227,37292,11.87,3141.701769,143475.0
2021-05-04,Portland,97219,1987,3,2.0,489900,1379,6534,37292,11.87,3141.701769,143475.0
2021-05-04,Portland,97219,1929,2,2.0,480000,1404,4791,37292,11.87,3141.701769,143475.0
2021-05-04,Portland,97219,1957,3,2.0,650000,2118,6098,37292,11.87,3141.701769,143475.0
2021-05-03,Portland,97219,1950,3,1.0,519500,1666,19602,37292,11.87,3141.701769,143475.0
2021-04-29,Portland,97219,1990,4,3.0,549000,2500,8712,37292,11.87,3141.701769,143475.0
2021-04-29,Portland,97219,2014,3,3.0,627500,2142,4356,37292,11.87,3141.701769,143475.0
2021-04-29,Portland,97219,1950,3,2.0,650000,1933,12196,37292,11.87,3141.701769,143475.0
2021-04-29,Portland,97219,1976,4,2.0,555000,1572,4791,37292,11.87,3141.701769,143475.0
2021-04-28,Portland,97219,1930,2,2.0,529900,1738,11761,37292,11.87,3141.701769,143475.0
2021-04-26,Portland,97219,1911,3,2.0,625000,2160,17424,37292,11.87,3141.701769,143475.0
2021-04-26,Portland,97219,1951,4,3.0,635000,2100,4791,37292,11.87,3141.701769,143475.0
2021-04-23,Portland,97219,1926,2,1.0,545000,1170,9147,37292,11.87,3141.701769,143475.0
2021-04-23,Portland,97219,1956,2,2.0,530000,1970,10018,37292,11.87,3141.701769,143475.0
2021-04-23,Portland,97219,1996,4,3.0,616500,2213,4791,37292,11.87,3141.701769,143475.0
2021-04-20,Portland,97219,1991,3,3.0,615000,2493,6969,37292,11.87,3141.701769,143475.0
2021-04-20,Portland,97219,1992,4,2.0,615000,1886,12196,37292,11.87,3141.701769,143475.0
2021-04-20,Portland,97219,1947,4,2.0,565000,1882,4791,37292,11.87,3141.701769,143475.0
2021-04-18,Portland,97219,1927,3,2.0,480000,1434,8400,37292,11.87,3141.701769,143475.0
2021-04-17,Portland,97219,1955,5,2.0,517500,2330,10454,37292,11.87,3141.701769,143475.0
2021-04-15,Portland,97219,2008,4,3.0,625000,2918,9147,37292,11.87,3141.701769,143475.0
2021-04-15,Portland,97219,1944,2,1.0,490000,1392,7840,37292,11.87,3141.701769,143475.0
2021-04-14,Portland,97219,1964,3,3.0,562500,2020,10018,37292,11.87,3141.701769,143475.0
2021-04-14,Portland,97219,2001,4,3.0,545000,1812,4791,37292,11.87,3141.701769,143475.0
2021-04-12,Portland,97219,1926,2,1.0,485000,870,6600,37292,11.87,3141.701769,143475.0
2021-04-12,Portland,97219,1940,4,2.0,615000,2189,21780,37292,11.87,3141.701769,143475.0
2021-04-12,Portland,97219,1975,3,2.0,550000,1866,4356,37292,11.87,3141.701769,143475.0
2021-04-12,Portland,97219,1975,3,2.0,565000,1404,10890,37292,11.87,3141.701769,143475.0
2021-04-09,Portland,97219,1976,3,2.0,495000,1621,2613,37292,11.87,3141.701769,143475.0
2021-04-09,Portland,97219,1979,3,3.0,560000,2190,6969,37292,11.87,3141.701769,143475.0
2021-04-09,Portland,97219,1986,3,2.0,630000,1944,4791,37292,11.87,3141.701769,143475.0
2021-04-09,Portland,97219,1991,4,3.0,630000,2074,8276,37292,11.87,3141.701769,143475.0
2021-04-08,Portland,97219,1978,3,2.0,525000,2388,5662,37292,11.87,3141.701769,143475.0
2021-04-06,Portland,97219,1950,4,3.0,618000,2234,12196,37292,11.87,3141.701769,143475.0
2021-04-06,Portland,97219,1925,3,2.0,580000,2464,15681,37292,11.87,3141.701769,143475.0
2021-04-04,Portland,97219,1948,4,2.0,625000,1521,12632,37292,11.87,3141.701769,143475.0
2021-04-04,Portland,97219,1986,3,3.0,525000,1543,8276,37292,11.87,3141.701769,143475.0
2021-04-04,Portland,97219,1980,2,1.0,510000,1238,4791,37292,11.87,3141.701769,143475.0
2021-04-01,Portland,97219,1994,3,3.0,525000,1328,4791,37292,11.87,3141.701769,143475.0
2021-04-01,Portland,97219,1926,4,3.0,560000,1360,8276,37292,11.87,3141.701769,143475.0
2021-04-01,Portland,97219,1941,4,2.0,620000,3056,6969,37292,11.87,3141.701769,143475.0
2021-04-01,Portland,97219,1935,3,2.0,510000,1886,4791,37292,11.87,3141.701769,143475.0
2021-03-31,Portland,97219,1956,3,1.5,580000,2118,12100,37292,11.87,3141.701769,143475.0
