,Sale Date,Home Type,City,Zip Code,Year Built,Bed,Bath,Sale Price,Property Tax Rate,Square Feet,Lot Size
8945,2021-05-28,Single Family,Portland,97203,1999,3,2.5,15000,1.12,1429,5871
8947,2021-07-06,Single Family,Portland,97233,1961,3,1.0,360000,1.12,1006,6969
8951,2021-05-21,Single Family,Portland,97203,1949,3,1.0,300000,1.12,1414,6200
8953,2021-07-06,Single Family,Portland,97230,1952,1,1.0,340000,1.12,462,12196
8954,2021-05-18,Single Family,Portland,97229,2021,4,4.0,360000,1.12,5025,9182
8956,2021-05-17,Single Family,Portland,97203,1953,2,1.0,25000,1.12,720,5663
8958,2021-05-17,Single Family,Portland,97217,1989,2,2.0,372000,1.12,1576,1120
8959,2021-05-13,Single Family,Portland,97203,1949,2,1.0,300000,1.12,636,3484
8961,2021-07-01,Single Family,Portland,97213,1926,2,1.0,300000,1.12,960,4356
8963,2021-07-01,Single Family,Portland,97236,1959,3,1.0,375000,1.12,1341,10018
8965,2021-07-01,Single Family,Portland,97266,1934,3,1.0,360000,1.12,1077,10018
8966,2021-05-06,Single Family,Portland,97203,1949,2,1.0,375000,1.12,768,6098
8971,2021-07-01,Single Family,Portland,97220,1950,2,1.0,360000,1.12,823,6098
8973,2021-05-04,Single Family,Portland,97203,2007,3,2.0,350000,1.12,1232,3049
8974,2021-07-01,Single Family,Portland,97206,1920,2,1.0,250000,1.12,954,5227
8976,2021-06-29,Single Family,Portland,97221,1973,3,2.0,350000,1.12,1200,10018
8977,2021-07-01,Single Family,Portland,97233,1958,3,1.0,350000,1.12,1038,7839
8980,2021-07-01,Single Family,Portland,97217,1937,3,2.0,353000,1.12,2616,4791
8981,2021-07-01,Single Family,Portland,97233,1952,3,1.0,328000,1.12,892,6534
8983,2021-07-01,Single Family,Portland,97206,1915,3,2.0,333000,1.12,1744,5227
8988,2021-04-28,Single Family,Portland,97203,1951,2,1.0,350000,1.12,996,4600
8989,2021-07-01,Single Family,Portland,97211,1918,1,1.0,301500,1.12,504,4791
8990,2021-04-28,Single Family,Portland,97217,1914,3,2.0,337000,1.12,1304,4791
8992,2021-07-01,Single Family,Portland,97206,1925,2,1.0,368500,1.12,1120,6098
8994,2021-07-01,Single Family,Portland,97266,1907,4,1.5,335000,1.12,1533,8000
8996,2021-07-01,Single Family,Portland,97214,1924,2,1.0,327000,1.12,1009,3653
8999,2021-04-26,Single Family,Portland,97203,1941,2,1.0,322500,1.12,1034,5000
9002,2021-06-29,Single Family,Portland,97220,1947,2,1.0,310000,1.12,1092,10018
9004,2021-06-29,Single Family,Portland,97266,1927,3,1.0,370000,1.12,1539,19602
9008,2021-06-29,Single Family,Portland,97211,2005,3,2.0,365000,1.12,1184,3484
9015,2021-06-29,Single Family,Portland,97220,1929,3,1.0,368000,1.12,1596,4356
9016,2021-06-29,Single Family,Portland,97233,1960,3,1.0,360000,1.12,1136,7840
9017,2021-04-15,Single Family,Portland,97203,1954,3,1.0,300000,1.12,963,5000
9018,2021-06-29,Single Family,Portland,97266,1941,3,1.0,350000,1.12,1496,3049
9020,2021-06-29,Single Family,Portland,97216,2019,6,4.0,38000,1.12,2289,5000
9021,2021-06-29,Single Family,Portland,97233,1959,3,1.0,350000,1.12,1386,6534
9023,2021-06-29,Single Family,Portland,97206,1902,3,1.0,244000,1.12,918,4791
9024,2021-04-14,Single Family,Portland,97203,1925,2,1.0,365000,1.12,1232,5227
9026,2021-04-12,Single Family,Portland,97210,1922,2,1.0,315000,1.12,1582,6098
9027,2021-06-28,Single Family,Portland,97211,1940,2,1.5,295000,1.12,796,6000
9029,2021-06-29,Single Family,Portland,97236,1971,3,1.0,298000,1.12,1356,7840
9031,2021-06-28,Single Family,Portland,97220,1999,3,2.0,365000,1.12,1056,6098
9032,2021-04-08,Single Family,Portland,97217,1924,1,2.0,300000,1.12,627,3400
9034,2021-06-15,Single Family,Portland,97219,1947,1,1.0,340000,1.12,1305,5000
9036,2021-06-28,Single Family,Clackamas,97015,1946,4,2.0,6800,1.08,1648,9147
9037,2021-06-28,Single Family,Portland,97233,1946,3,1.0,295000,1.12,908,8400
9041,2021-04-01,Single Family,Portland,97229,1997,4,3.0,120000,1.13,2814,6969
9043,2021-06-28,Single Family,Portland,97236,1986,3,2.0,8000,1.12,1507,5227
9046,2021-06-28,Single Family,Portland,97266,1954,2,1.0,282100,1.12,1362,4791
9047,2021-04-01,Single Family,Portland,97203,1944,2,1.0,310400,1.12,688,6450
9048,2021-06-28,Single Family,Portland,97216,1938,4,2.0,330000,1.12,1334,6534
9053,2021-06-28,Single Family,Portland,97206,1947,1,1.0,300000,1.12,588,4791
9055,2021-03-29,Single Family,Portland,97203,1943,2,1.0,375000,1.12,750,4450
9056,2021-06-28,Single Family,Portland,97216,1956,3,1.0,350000,1.12,1086,8276
9057,2021-06-25,Single Family,Portland,97220,1954,3,1.5,360530,1.12,1122,8840
9058,2021-03-29,Single Family,Portland,97217,1926,2,2.0,107500,1.12,2052,5000
9059,2021-06-28,Single Family,Portland,97266,1939,2,1.0,207500,1.12,940,8500
9062,2021-06-28,Single Family,Portland,97206,1943,2,1.0,375000,1.12,600,5227
9064,2021-03-23,Single Family,Portland,97203,1981,3,1.0,332000,1.12,1000,4791
9065,2021-06-23,Single Family,Portland,97220,1953,3,2.0,375000,1.12,1697,7405
9066,2021-06-28,Single Family,Portland,97266,1920,3,1.0,340000,1.12,1226,10018
9067,2021-03-17,Single Family,Portland,97203,1919,1,1.0,370000,1.12,526,4791
9068,2021-06-25,Single Family,Portland,97216,1963,2,1.0,360000,1.12,1130,6098
9069,2021-03-17,Single Family,Portland,97203,1964,3,1.0,325000,1.12,1088,6700
9070,2021-06-25,Single Family,Portland,97266,1948,2,1.0,365500,1.12,840,3049
9078,2021-06-23,Single Family,Portland,97220,1943,2,1.0,275000,1.12,1014,8712
9081,2021-06-23,Single Family,Portland,97266,1904,2,1.0,255000,1.12,850,6000
9082,2021-03-03,Single Family,Portland,97203,1919,2,1.0,340000,1.12,806,4791
9083,2021-06-23,Single Family,Portland,97206,1913,3,1.0,312746,1.12,981,4791
9085,2021-03-01,Single Family,Portland,97203,2008,3,3.0,99500,1.12,1376,2613
9087,2021-06-23,Single Family,Portland,97216,1954,2,1.0,324600,1.12,685,4750
9089,2021-06-23,Single Family,Portland,97218,1952,2,1.0,350000,1.12,1111,4791
9091,2021-02-26,Single Family,Portland,97203,1952,3,1.0,342000,1.12,1070,4791
9093,2021-02-24,Single Family,Portland,97203,1915,5,1.0,240000,1.12,1976,5000
9094,2021-06-23,Single Family,Portland,97266,1975,3,1.0,370000,1.12,960,4791
9095,2021-06-23,Single Family,Portland,97218,1943,3,1.0,320000,1.12,1458,7405
9097,2021-06-23,Single Family,Portland,97206,1961,3,1.0,323000,1.12,888,7405
9098,2021-02-24,Single Family,Portland,97203,1954,3,1.0,360000,1.12,1187,9100
9099,2021-06-23,Single Family,Portland,97206,2001,3,3.0,330000,1.12,1364,2613
9100,2021-06-06,Single Family,Portland,97219,1976,3,2.0,308000,1.12,1088,4791
9102,2021-06-22,Single Family,Portland,97230,1954,4,2.0,250000,1.12,1544,7591
9105,2021-02-23,Single Family,Portland,97203,1943,2,1.0,369000,1.12,817,4791
9107,2021-06-23,Single Family,Portland,97206,1948,3,1.0,335000,1.12,996,3049
9108,2021-06-22,Single Family,Portland,97218,1938,2,2.0,100000,1.12,1085,6381
9109,2021-02-23,Single Family,Portland,97217,1924,1,1.0,307000,1.12,1020,5000
9111,2021-06-22,Single Family,Portland,97239,1900,1,1.0,372000,1.12,1040,4791
9113,2021-06-20,Single Family,Portland,97236,1960,3,1.5,165000,1.12,1040,7124
9117,2021-06-20,Single Family,Clackamas,97015,1958,1,1.0,185000,1.08,528,11761
9118,2021-06-20,Single Family,Portland,97220,1922,2,1.5,300000,1.12,865,5000
9123,2021-06-20,Single Family,Portland,97220,1951,2,1.0,320000,1.12,804,7840
9124,2021-02-10,Single Family,Portland,97229,1971,3,3.0,285000,1.13,1477,1664
9125,2021-06-20,Single Family,Portland,97266,1925,3,2.0,358000,1.12,1402,4791
9131,2021-06-17,Single Family,Portland,97233,1956,3,2.0,310000,1.12,1088,9840
9134,2021-06-17,Single Family,Portland,97206,1950,2,1.0,317000,1.12,848,5613
9139,2021-02-02,Single Family,Portland,97203,1961,3,1.0,362750,1.12,936,10018
9140,2021-06-17,Single Family,Portland,97216,1997,3,3.0,375000,1.12,1375,4791
9143,2021-06-15,Single Family,Portland,97236,1954,2,2.0,350000,1.12,1109,6969
9145,2021-02-01,Single Family,Portland,97203,1951,2,1.0,320000,1.12,1888,4791
9146,2021-02-01,Single Family,Portland,97203,1919,3,1.0,334500,1.12,1376,4791
9148,2021-01-27,Single Family,Portland,97203,1954,3,1.0,125000,1.12,864,5662
9149,2021-06-15,Single Family,Portland,97266,1939,3,1.0,1300,1.12,1580,13640
9152,2021-06-15,Single Family,Portland,97230,1946,2,1.0,348500,1.12,636,16988
9155,2021-06-15,Single Family,Portland,97266,1988,3,2.0,374000,1.12,1212,4356
9159,2021-01-24,Single Family,Portland,97203,1999,3,2.0,375000,1.12,1400,4356
9161,2021-06-15,Single Family,Portland,97206,1927,2,1.0,275000,1.12,884,3920
9162,2021-06-14,Single Family,Portland,97216,2003,3,2.0,335000,1.12,1556,2050
9165,2021-06-14,Single Family,Portland,97266,1910,4,2.0,342000,1.12,1705,9583
9166,2021-06-14,Single Family,Portland,97266,1951,2,1.0,338000,1.12,768,6534
9167,2021-06-14,Single Family,Portland,97213,1910,3,1.0,350000,1.12,1000,3049
9172,2021-06-14,Single Family,Portland,97220,1956,3,2.0,75526,1.12,1439,7448
9173,2021-01-21,Single Family,Portland,97229,1949,2,1.0,335000,1.12,940,20037
9175,2021-01-21,Single Family,Portland,97217,1907,2,1.0,340000,1.12,1102,4791
9176,2021-06-14,Single Family,Portland,97206,1927,2,1.0,350000,1.08,1668,19964
9177,2021-06-11,Single Family,Portland,97220,1938,1,2.0,304000,1.12,1827,5000
9181,2021-01-15,Single Family,Portland,97203,1919,3,1.0,234000,1.12,985,5500
9184,2021-06-11,Single Family,Portland,97236,1943,2,1.0,250000,1.12,742,6098
9187,2021-06-11,Single Family,Portland,97236,1962,4,1.0,370000,1.12,1074,6969
9189,2021-06-11,Single Family,Portland,97220,1951,4,1.0,80000,1.12,1530,7420
9190,2021-01-15,Single Family,Portland,97203,1900,2,1.0,340000,1.12,696,5000
9191,2021-06-11,Single Family,Portland,97218,1944,1,1.0,285000,1.12,806,3500
9193,2021-01-13,Single Family,Portland,97203,1910,2,1.0,265000,1.12,1584,6098
9194,2021-06-11,Single Family,Portland,97218,1944,1,1.0,250000,1.12,648,3500
9198,2021-06-09,Single Family,Portland,97220,1947,3,2.0,325000,1.12,1174,4791
9199,2021-01-13,Single Family,Portland,97217,1973,3,1.0,364000,1.12,858,4791
9200,2021-06-09,Single Family,Portland,97266,1971,3,1.0,350000,1.12,1226,8712
9201,2021-05-13,Single Family,Portland,97239,1950,2,1.0,349000,1.12,985,7405
9202,2021-01-13,Single Family,Portland,97203,1906,2,1.0,285715,1.12,736,3300
9207,2021-06-09,Single Family,Portland,97220,1947,4,2.0,12000,1.12,2130,6534
9208,2021-01-07,Single Family,Portland,97203,1927,3,2.0,370000,1.12,1343,4791
9213,2021-06-09,Single Family,Portland,97236,2004,3,0.0,318000,1.12,1324,2613
9215,2021-06-09,Single Family,Portland,97220,1924,2,2.0,308000,1.12,1430,6098
9218,2021-06-09,Single Family,Portland,97206,1929,4,1.0,360000,1.12,2474,3484
9219,2021-01-05,Single Family,Portland,97203,1949,3,1.5,303500,1.12,2781,5000
9223,2021-06-09,Single Family,Portland,97233,1956,3,2.0,345000,1.12,1088,10018
9226,2021-06-07,Single Family,Portland,97266,1959,3,1.0,320000,1.12,984,7500
9227,2020-12-30,Single Family,Portland,97203,1906,3,1.0,331000,1.12,1785,5662
9228,2021-06-07,Single Family,Portland,97236,1963,3,1.0,373000,1.12,1008,6969
9230,2020-12-30,Single Family,Portland,97217,1913,4,2.0,340000,1.12,1625,4791
9233,2020-12-29,Single Family,Portland,97203,2014,4,3.0,129000,1.12,2086,4791
9237,2021-06-06,Single Family,Portland,97236,1950,3,2.0,96800,1.12,1650,12975
9241,2021-06-06,Single Family,Portland,97206,1954,4,2.0,40000,1.12,1544,8712
9243,2021-06-03,Single Family,Portland,97230,1950,3,1.0,360000,1.12,1056,7405
9246,2021-06-06,Single Family,Portland,97214,1910,4,2.0,17413,1.12,2767,4791
9248,2021-06-06,Single Family,Portland,97216,1949,3,1.0,340000,1.12,1005,6098
9256,2021-06-03,Single Family,Portland,97220,1962,3,3.0,325000,1.12,1972,9517
9257,2021-06-03,Single Family,Portland,97206,1922,2,1.0,370000,1.12,1646,5662
9258,2020-12-16,Single Family,Portland,97203,2007,4,2.0,364900,1.12,1592,2613
9260,2021-06-03,Single Family,Portland,97266,1925,2,1.0,315000,1.12,1408,13939
9261,2021-06-03,Single Family,Portland,97220,1977,2,2.0,329000,1.12,1580,8000
9267,2021-06-03,Single Family,Portland,97236,1954,2,1.0,339000,1.12,904,6098
9268,2021-06-01,Single Family,Portland,97216,1944,2,1.0,240000,1.12,800,9583
9274,2020-12-10,Single Family,Portland,97203,1908,2,1.0,375000,1.12,606,5227
9276,2021-04-28,Single Family,Portland,97219,1937,2,1.0,310000,1.12,972,9147
9279,2021-06-03,Single Family,Portland,97216,1890,4,2.0,363400,1.12,2280,4791
9280,2021-06-01,Single Family,Portland,97230,1951,2,0.0,202000,1.12,720,6210
9282,2021-06-03,Single Family,Portland,97206,1990,3,1.0,290000,1.12,960,5000
9288,2020-12-08,Single Family,Portland,97203,2007,2,2.0,375000,1.12,1336,3484
9290,2021-05-28,Single Family,Portland,97211,1926,2,2.0,355000,1.12,768,4791
9291,2021-04-26,Single Family,Portland,97219,1948,2,1.0,350000,1.12,1442,8276
9292,2020-12-08,Single Family,Portland,97203,2007,4,2.0,369900,1.12,1592,3049
9293,2021-06-03,Single Family,Portland,97266,1950,4,1.0,295000,1.12,1164,7800
9294,2020-12-04,Single Family,Portland,97203,1959,3,2.0,342000,1.12,936,4791
9296,2021-06-01,Single Family,Portland,97202,1913,2,1.0,365000,1.12,1182,2875
9298,2021-04-20,Single Family,Portland,97219,1963,3,3.0,150000,1.12,1798,5662
9299,2021-06-01,Single Family,Portland,97206,1946,3,2.0,310000,1.12,1828,6098
9300,2021-05-28,Single Family,Portland,97212,1929,3,1.5,361333,1.12,2049,3690
9301,2021-06-01,Single Family,Portland,97266,1925,2,1.0,342000,1.12,720,4791
9302,2020-12-04,Single Family,Portland,97203,2004,3,2.0,365000,1.12,1334,2178
9303,2021-04-20,Single Family,Portland,97219,1946,2,2.0,365000,1.12,1724,3920
9305,2020-12-02,Single Family,Portland,97217,1904,1,1.0,310000,1.12,1044,4791
9307,2020-12-02,Single Family,Portland,97203,1951,2,1.0,319900,1.12,720,4791
9308,2021-05-28,Single Family,Portland,97220,1953,3,1.0,373000,1.12,1581,7405
9309,2020-11-30,Single Family,Portland,97203,1950,2,1.0,250000,1.12,784,5300
9310,2021-06-01,Single Family,Portland,97206,1948,2,1.0,265000,1.12,664,5227
9313,2021-06-01,Single Family,Portland,97216,1938,2,1.0,340000,1.12,927,3920
9314,2020-11-24,Single Family,Portland,97203,1953,2,1.0,375000,1.12,776,4791
9316,2021-06-01,Single Family,Portland,97266,1951,2,1.0,350000,1.12,773,6534
9321,2021-05-28,Single Family,Portland,97220,1949,2,1.0,250000,1.12,1104,15000
9323,2020-11-23,Single Family,Portland,97203,1981,3,1.0,355000,1.12,1172,4791
9325,2021-05-28,Single Family,Portland,97266,1946,2,1.0,220000,1.12,823,8717
9326,2021-05-28,Single Family,Portland,97236,1950,2,2.0,283900,1.12,1128,6969
9327,2021-05-28,Single Family,Portland,97220,1944,2,1.0,100000,1.12,672,5000
9329,2021-05-28,Single Family,Portland,97233,1948,3,1.0,356700,1.12,1305,6969
9332,2021-05-28,Single Family,Portland,97230,1922,3,1.0,350000,1.12,1398,16552
9333,2021-05-28,Single Family,Milwaukie,97222,1940,3,1.0,318000,1.08,1442,8276
9334,2020-11-19,Single Family,Portland,97229,1969,2,1.0,295000,1.13,1092,2078
9339,2020-11-19,Single Family,Portland,97229,1954,4,2.0,300000,1.13,2672,12196
9340,2021-05-28,Single Family,Portland,97266,1990,3,2.0,325000,1.12,1240,7045
9341,2020-11-19,Single Family,Portland,97203,1957,3,1.0,355000,1.12,921,5662
9342,2021-05-28,Single Family,Portland,97213,1928,1,1.5,274900,1.12,874,5000
9345,2021-05-28,Single Family,Portland,97266,1960,3,1.0,295000,1.12,884,5623
9346,2021-05-26,Single Family,Portland,97211,1948,2,1.0,270000,1.12,1036,4400
9348,2021-05-28,Single Family,Portland,97206,1925,2,1.0,296000,1.08,608,10000
9349,2021-03-31,Single Family,Portland,97225,1977,1,2.0,185000,1.13,709,542
9350,2020-11-16,Single Family,Portland,97203,1923,2,1.0,375000,1.12,1181,5227
9355,2020-11-15,Single Family,Portland,97203,1913,3,2.0,369000,1.12,1754,4791
9356,2021-03-31,Single Family,Portland,97219,1923,3,2.0,85000,1.12,2547,12632
9357,2021-05-28,Single Family,Portland,97266,1995,3,2.0,335000,1.12,1016,5750
9358,2020-11-15,Single Family,Portland,97203,1951,3,1.0,375000,1.12,2116,5662
9362,2020-11-12,Single Family,Portland,97217,1922,3,2.0,370000,1.12,1850,5662
9363,2021-05-26,Single Family,Portland,97220,1940,1,1.0,370000,1.12,766,5227
9364,2021-05-26,Single Family,Portland,97266,1954,3,1.0,320000,1.12,864,4480
9365,2020-11-10,Single Family,Portland,97231,1927,4,2.0,315000,1.12,1990,5662
9366,2021-05-26,Single Family,Portland,97266,1960,3,1.0,45000,1.12,1704,6969
9370,2020-11-10,Single Family,Portland,97203,1954,2,1.0,278000,1.12,744,4791
9372,2021-05-26,Single Family,Portland,97236,1955,1,1.0,325000,1.12,624,10018
9373,2021-03-26,Single Family,Portland,97201,1912,3,2.0,351500,1.12,1824,43560
9376,2020-11-05,Single Family,Portland,97203,1919,2,1.0,367777,1.12,841,3920
9377,2021-05-26,Single Family,Portland,97220,1949,2,1.0,315000,1.12,768,6098
9378,2021-05-26,Single Family,Portland,97266,2014,3,3.0,369900,1.12,1662,2613
9380,2020-11-05,Single Family,Portland,97229,1998,3,3.0,374000,1.13,1268,2178
9381,2021-05-26,Single Family,Portland,97206,1954,3,1.0,322500,1.08,1326,10018
9382,2020-11-05,Single Family,Portland,97229,2010,4,4.5,310000,1.12,6815,484386
9383,2021-05-24,Single Family,Portland,97211,1910,4,2.0,240000,1.12,1750,5450
9385,2021-05-26,Single Family,Portland,97206,1923,2,1.0,270000,1.12,772,4791
9388,2021-05-23,Single Family,Portland,97213,1995,3,2.0,132063,1.12,1260,5000
9390,2021-05-24,Single Family,Portland,97206,1951,2,1.0,371500,1.12,774,3484
9391,2020-11-04,Single Family,Portland,97203,1919,1,1.0,170000,1.12,564,5300
9395,2021-05-23,Single Family,Portland,97206,1947,2,2.0,311000,1.12,1012,6534
9398,2021-05-23,Single Family,Portland,97216,1952,3,2.0,260000,1.12,1242,6800
9400,2020-11-04,Single Family,Portland,97203,1925,2,1.0,370000,1.12,1614,5227
9404,2021-05-23,Single Family,Portland,97266,1933,3,1.0,320000,1.12,1197,5227
9408,2021-05-21,Single Family,Portland,97266,1965,3,1.0,370000,1.12,1056,13068
9413,2020-11-02,Single Family,Portland,97203,1923,1,1.0,235500,1.12,480,3484
9415,2021-05-21,Single Family,Portland,97216,1951,3,1.0,375000,1.12,1254,7405
9416,2020-11-02,Single Family,Portland,97217,1900,0,1.0,295000,1.12,550,4791
9419,2021-05-21,Single Family,Portland,97233,1952,2,1.0,365000,1.12,856,4791
9421,2020-10-30,Single Family,Portland,97203,2008,3,3.0,355000,1.12,1355,2178
9423,2021-05-21,Single Family,Portland,97236,1947,3,1.0,375000,1.12,1756,9147
9427,2021-05-18,Single Family,Portland,97218,2009,3,2.0,354500,1.12,1370,1742
9428,2020-10-30,Single Family,Portland,97217,1902,3,1.0,355000,1.12,2124,4791
9430,2020-10-30,Single Family,Portland,97203,2012,4,2.5,6165,1.12,1943,5000
9432,2021-05-18,Single Family,Portland,97215,1951,3,1.0,362600,1.12,980,5227
9434,2020-10-30,Single Family,Portland,97203,1955,2,1.0,280000,1.12,1952,5630
9435,2021-05-18,Single Family,Portland,97220,1950,2,1.0,250000,1.12,1152,9230
9436,2020-10-29,Single Family,Portland,97203,1924,2,1.0,357850,1.12,1154,4791
9437,2021-05-18,Single Family,Portland,97214,1893,2,1.0,369500,1.12,776,2613
9442,2021-05-18,Single Family,Portland,97230,1994,3,2.0,10000,1.12,1834,7405
9443,2020-10-27,Single Family,Portland,97203,1912,3,2.5,375000,1.12,2131,5000
9446,2020-10-27,Single Family,Portland,97203,1950,2,1.0,370000,1.12,1008,6098
9448,2021-05-17,Single Family,Portland,97218,1942,2,1.0,281000,1.12,800,5227
9451,2021-05-13,Single Family,Portland,97220,1959,5,2.5,240000,1.12,1635,6200
9453,2021-05-18,Single Family,Portland,97206,1945,2,1.0,129000,1.12,870,5400
9455,2020-10-25,Single Family,Portland,97229,1956,5,2.0,361890,1.13,1891,20038
9457,2021-05-18,Single Family,Portland,97233,1947,3,1.0,373000,1.12,1341,5662
9460,2021-01-27,Single Family,Portland,97219,1946,2,1.0,235000,1.12,800,4791
9461,2021-05-13,Single Family,Portland,97216,1951,2,2.0,375000,1.12,860,6098
9471,2020-10-21,Single Family,Portland,97203,1939,1,1.0,350000,1.12,648,4791
9474,2020-10-21,Single Family,Portland,97229,1997,3,3.0,370000,1.13,1356,2178
9476,2020-10-21,Single Family,Portland,97203,1923,1,1.0,305500,1.12,636,4791
9478,2020-10-21,Single Family,Portland,97217,1927,3,0.0,325000,1.12,1515,6534
9479,2020-10-19,Single Family,Portland,97203,1907,2,1.0,40196,1.12,786,4791
9481,2021-05-13,Single Family,Portland,97220,1948,2,1.0,314450,1.12,1008,7998
9484,2021-05-13,Single Family,Portland,97213,1925,1,1.0,330000,1.12,915,5000
9487,2020-10-16,Single Family,Portland,97203,1951,2,1.0,355000,1.12,850,4791
9489,2021-05-13,Single Family,Portland,97233,1989,3,2.0,375000,1.12,1144,8276
9490,2020-10-13,Single Family,Portland,97203,1925,2,1.0,315000,1.12,1204,4791
9491,2020-10-13,Single Family,Portland,97203,1904,3,1.0,267500,1.12,1704,4791
9496,2021-05-12,Single Family,Portland,97212,1906,2,1.0,361000,1.12,1482,3920
9497,2020-10-13,Single Family,Portland,97203,2005,2,2.0,323500,1.12,1208,2613
9500,2021-05-13,Single Family,Portland,97206,1964,3,1.0,50000,1.12,1032,5000
